id,acct,display_name,domain,followers,following,statuses,url,username
410616,kangaroo5383,J Lam 👩🏻‍💻👩🏻‍🎨,mastodon.social,2513,366,4113,https://mastodon.social/@kangaroo5383,kangaroo5383
26897,mmasnick,Mike Masnick ✅,mastodon.social,67204,772,7920,https://mastodon.social/@mmasnick,mmasnick
109257023563767118,jeffgreene,Jeff Greene,mastodon.social,800,407,870,https://mastodon.social/@jeffgreene,jeffgreene
38463,ethanschoonover,Ethan J. A. Schoonover,mastodon.social,3410,1119,3469,https://mastodon.social/@ethanschoonover,ethanschoonover
109897951549644550,jonathonschuler,Jonathon Schuler,mastodon.social,811,4453,177,https://mastodon.social/@jonathonschuler,jonathonschuler
109291693145480049,rcourt,Rachel Courtland,mastodon.social,1496,294,251,https://mastodon.social/@rcourt,rcourt
109316204406574421,aptshadow,Adrian Tchaikovsky,mastodon.social,3749,282,261,https://mastodon.social/@aptshadow,aptshadow
34541,sgillies,Sean Gillies,mastodon.social,791,402,7909,https://mastodon.social/@sgillies,sgillies
109248245724223725,HPC_Guru,HPC Guru,mastodon.social,924,29,1157,https://mastodon.social/@HPC_Guru,HPC_Guru
109246207331065629,dapostrophe,Cynthia D'Angelo,mastodon.social,135,102,163,https://mastodon.social/@dapostrophe,dapostrophe
109246123088278861,mimsical,Christopher Mims,mastodon.social,6485,1913,2772,https://mastodon.social/@mimsical,mimsical
2400,taylorlorenz,Taylor Lorenz,mastodon.social,188364,443,1472,https://mastodon.social/@taylorlorenz,taylorlorenz
109257982635114466,QasimRashid,"Qasim Rashid, Esq.",mastodon.social,82342,111,3546,https://mastodon.social/@QasimRashid,QasimRashid
109504525764273718,EricFrohnhoefer,EricFrohnhoefer,mastodon.social,2665,98,90,https://mastodon.social/@EricFrohnhoefer,EricFrohnhoefer
109373774912342849,wonderofscience,Wonder of Science,mastodon.social,60649,14,392,https://mastodon.social/@wonderofscience,wonderofscience
1,Gargron,Eugen Rochko,mastodon.social,371344,656,79511,https://mastodon.social/@Gargron,Gargron
35703,caseynewton,Casey Newton,mastodon.social,48673,222,1572,https://mastodon.social/@caseynewton,caseynewton
109355700962815786,georgetakei@universeodon.com,George Takei :verified: 🏳️‍🌈🖖🏽,universeodon.com,449075,36,12856,https://universeodon.com/@georgetakei,georgetakei
109284797299145160,machinelearning@a.gup.pe,machinelearning group,a.gup.pe,266,0,827,https://a.gup.pe/u/machinelearning,machinelearning
109363403077079766,machinelearning@techhub.social,machinelearning.sg :verified:,techhub.social,10,30,8,https://techhub.social/@machinelearning,machinelearning
109522036349725300,angie@androiddev.social,Angie Nguyen 🌱,androiddev.social,45,29,7,https://androiddev.social/@angie,angie
109288676922109415,ct_bergstrom@fediscience.org,Carl T. Bergstrom,fediscience.org,53631,715,3970,https://fediscience.org/@ct_bergstrom,ct_bergstrom
109331373053799696,julialang@a.gup.pe,JuliaLang group,a.gup.pe,428,0,1187,https://a.gup.pe/u/julialang,julialang
109313221379804811,ia@mastodon.online,iA,mastodon.online,5017,47,1140,https://mastodon.online/@ia,ia
69803,Framasoft@framapiaf.org,Framasoft,framapiaf.org,41852,326,9846,https://framapiaf.org/@Framasoft,Framasoft
111380493736694222,tipe_off_pain,,mastodon.social,35,738,32,https://mastodon.social/@tipe_off_pain,tipe_off_pain
109294418797354347,visnut@aus.social,Dr Di Cook,aus.social,967,820,133,https://aus.social/@visnut,visnut
109497527049648799,th3c4rp3n73r@mastodon.online,Bill B,mastodon.online,55,93,128,https://mastodon.online/@th3c4rp3n73r,th3c4rp3n73r
109226011749982541,brohrer,Brandon Rohrer,mastodon.social,0,167,63,https://mastodon.social/@brohrer,brohrer
114280076715268826,hmason@hexa.club,Hilary,hexa.club,2775,276,8,https://hexa.club/@hmason,hmason
110131324225423646,lisacmuth@vis.social,Lisa Charlotte Muth,vis.social,3263,278,51,https://vis.social/@lisacmuth,lisacmuth
109484404763362246,jaceklaskowski@fosstodon.org,Jacek Laskowski,fosstodon.org,120,5,24,https://fosstodon.org/@jaceklaskowski,jaceklaskowski
109320899984330026,profbriancox@universeodon.com,Prof Brian Cox,universeodon.com,38119,2,11,https://universeodon.com/@profbriancox,profbriancox
109365658252980987,davidfowl@hachyderm.io,davidfowl :verified:,hachyderm.io,8218,125,333,https://hachyderm.io/@davidfowl,davidfowl
109394187836120803,inundata@hachyderm.io,Karthik Ram,hachyderm.io,951,61,120,https://hachyderm.io/@inundata,inundata
109260093830541357,robjhyndman@aus.social,robjhyndman,aus.social,1407,299,88,https://aus.social/@robjhyndman,robjhyndman
109435219000039576,cosmoquestx@scicomm.xyz,CosmoQuest,scicomm.xyz,167,27,172,https://scicomm.xyz/@cosmoquestx,cosmoquestx
109529448224778188,fastml@sigmoid.social,FastML,sigmoid.social,176,0,16,https://sigmoid.social/@fastml,fastml
109283657545647369,Hickl@mastodon.online,Andy Hickl,mastodon.online,103,66,157,https://mastodon.online/@Hickl,Hickl
109349864650760475,jennybryan@fosstodon.org,Jenny Bryan,fosstodon.org,3229,103,255,https://fosstodon.org/@jennybryan,jennybryan
109372878188920164,dwizzzle@infosec.exchange,dwizzzle,infosec.exchange,1491,69,52,https://infosec.exchange/@dwizzzle,dwizzzle
109484172185286296,brunosan@fosstodon.org,Bruno Sánchez-Andrade Nuño,fosstodon.org,174,114,33,https://fosstodon.org/@brunosan,brunosan
109258762093949752,dave_aitel,Dave Aitel,mastodon.social,3434,859,1798,https://mastodon.social/@dave_aitel,dave_aitel
109214702158432524,angebassa,Angela (Bassa) Manzo,mastodon.social,1370,0,0,https://mastodon.social/@angebassa,angebassa
109352946332271974,warpling,Ryan McLeod,mastodon.social,1313,362,72,https://mastodon.social/@warpling,warpling
109339913369371835,neiljhaveri,Neil Jhaveri,mastodon.social,1267,203,176,https://mastodon.social/@neiljhaveri,neiljhaveri
109508846858665050,winston_chang,Winston Chang,mastodon.social,547,100,17,https://mastodon.social/@winston_chang,winston_chang
109502260753916593,Popehat,Ken White,mastodon.social,112945,251,1598,https://mastodon.social/@Popehat,Popehat
109405024768338394,AshaRangappa@masto.ai,Asha Rangappa,masto.ai,27602,7,0,https://masto.ai/@AshaRangappa,AshaRangappa
109378871136888374,shanselman@hachyderm.io,Scott Hanselman 👸🏽🐝🌮,hachyderm.io,40521,1649,3483,https://hachyderm.io/@shanselman,shanselman
109287238322154670,dataandpolitics@mastodon.me.uk,"Data Bear, PhD 🏳️‍🌈🇺🇦",mastodon.me.uk,3096,92,571,https://mastodon.me.uk/@dataandpolitics,dataandpolitics
108228513830587471,emptywheel,emptywheel,mastodon.social,66316,486,1240,https://mastodon.social/@emptywheel,emptywheel
109244667345297775,vihart,Vi Hart,mastodon.social,4683,13,374,https://mastodon.social/@vihart,vihart
109286542736248422,markhertling@mstdn.social,Mark Hertling,mstdn.social,35402,55,153,https://mstdn.social/@markhertling,markhertling
109263575770648911,nonfamous@sfba.social,David Smith,sfba.social,953,412,64,https://sfba.social/@nonfamous,nonfamous
1133610,NASA@mstdn.social,NASA,mstdn.social,9934,11,1612,https://mstdn.social/@NASA,NASA
109283198109184387,MuellerSheWrote@mastodon.online,Mueller She Wrote,mastodon.online,29711,7,4,https://mastodon.online/@MuellerSheWrote,MuellerSheWrote
108336094414393859,quanta_bot@social.platypush.tech,Quanta Magazine,social.platypush.tech,306,0,1948,https://social.platypush.tech/@quanta_bot,quanta_bot
108199991648158833,rstats@a.gup.pe,rstats group,a.gup.pe,2061,0,8895,https://a.gup.pe/u/rstats,rstats
459969,neiltyson,Neil deGrasse Tyson,mastodon.social,5702,2,3,https://mastodon.social/@neiltyson,neiltyson
463511,Cmastication,JD Long ✅,mastodon.social,3283,2149,3560,https://mastodon.social/@Cmastication,Cmastication
29256,AstroKatie,Katie Mack,mastodon.social,37782,541,134,https://mastodon.social/@AstroKatie,AstroKatie
108196926365234436,Pwnallthethings,Pwnallthethings,mastodon.social,71719,707,1214,https://mastodon.social/@Pwnallthethings,Pwnallthethings
109288075101170190,SwiftOnSecurity@infosec.exchange,SwiftOnSecurity,infosec.exchange,93253,289,4000,https://infosec.exchange/@SwiftOnSecurity,SwiftOnSecurity
31767,Mudge,Mudge,mastodon.social,2602,12,21,https://mastodon.social/@Mudge,Mudge
29148,thegrugq,the grugq,mastodon.social,4646,38,167,https://mastodon.social/@thegrugq,thegrugq
114466524928076084,spectrum.ieee.org@bsky.brid.gy,IEEE Spectrum,bsky.brid.gy,26,15,2,https://bsky.brid.gy/r/https://bsky.app/profile/spectrum.ieee.org,spectrum.ieee.org
113997432540229032,yvesdaigle@qlub.social,yves d,qlub.social,238,1907,471,https://qlub.social/@yvesdaigle,yvesdaigle
114370265015144938,marnixbakker@pixelfed.social,@kekkebak marnix,pixelfed.social,387,343,42,https://pixelfed.social/marnixbakker,marnixbakker
113568469131190775,Theresacityinmymind@mas.to,Theresacityinmymind,mas.to,159,264,3546,https://mas.to/@Theresacityinmymind,Theresacityinmymind
115200072495828908,raveregatta,Yeah Whatever,mastodon.social,0,6,1,https://mastodon.social/@raveregatta,raveregatta
113630357003877826,multicellgenome.bsky.social@bsky.brid.gy,Iñaki Ruiz-Trillo,bsky.brid.gy,0,2,1,https://bsky.brid.gy/r/https://bsky.app/profile/multicellgenome.bsky.social,multicellgenome.bsky.social
109384336686489395,grammargirl@zirk.us,Mignon Fogarty,zirk.us,10505,2686,1533,https://zirk.us/@grammargirl,grammargirl
114987405684810628,dipriya,dipriya,mastodon.social,910,6034,48,https://mastodon.social/@dipriya,dipriya
115016318000309777,element_112,Element 112,mastodon.social,152,2903,0,https://mastodon.social/@element_112,element_112
109370405535176566,txantxibiri@mastodon.eus,Txantxibiri,mastodon.eus,721,4970,3308,https://mastodon.eus/@txantxibiri,txantxibiri
112602726812903759,Forestecosystems,Forest Ecosystems,mastodon.social,77,241,160,https://mastodon.social/@Forestecosystems,Forestecosystems
114795567269299209,nicolafioretti@mastodon.uno,Nicola Fioretti :gnu: :linux:,mastodon.uno,162,294,62,https://mastodon.uno/@nicolafioretti,nicolafioretti
42163,teixi,Teixi,mastodon.social,567,683,3665,https://mastodon.social/@teixi,teixi
541871,christa@friend.camp,christa,friend.camp,967,445,27894,https://friend.camp/@christa,christa
115000811491192529,PrintsPaintingsPhotos,Prints Paintings Photos,mastodon.social,12,86,41,https://mastodon.social/@PrintsPaintingsPhotos,PrintsPaintingsPhotos
85812,pvergain@framapiaf.org,pvergain  (framapiaf),framapiaf.org,1066,5196,9776,https://framapiaf.org/@pvergain,pvergain
113783497857295366,retrophotos,Retro Photos,mastodon.social,1409,6598,262,https://mastodon.social/@retrophotos,retrophotos
114764120811244221,brianvastag@mas.to,Brian Vastag,mas.to,1842,1318,936,https://mas.to/@brianvastag,brianvastag
113826915124409908,heatherpaterson.co.uk@bsky.brid.gy,Heather Paterson,bsky.brid.gy,129,577,2,https://bsky.brid.gy/r/https://bsky.app/profile/heatherpaterson.co.uk,heatherpaterson.co.uk
114952999544151702,kris1@defcon.social,kris1,defcon.social,3,134,2,https://defcon.social/@kris1,kris1
114713397256432682,float13@masto.hackers.town,I am Jack's Found 404,masto.hackers.town,1068,3744,1869,https://masto.hackers.town/@float13,float13
113341827297837859,AlcorNews,,mastodon.social,553,7477,3616,https://mastodon.social/@AlcorNews,AlcorNews
114809402485315676,Ziplok,Ziplok,mastodon.social,1120,7446,99,https://mastodon.social/@Ziplok,Ziplok
